LSZH;LIRQ;SWR;SWR134N;E190;204792507;170223;0705;170223;0655;2;310
EIDW;EGPF;STK;STK2GL;AT76;204797297;170223;1015;170223;1000;4;170
EIDW;EGNT;STK;STK35NC;AT76;204796935;170223;1005;170223;0945;9;190
EIDW;EGNM;STK;STK9LB;AT76;204796707;170223;0955;170223;0935;9;190
EIDW;EGPH;STK;STK5ED;AT76;204796666;170223;0955;170223;0935;9;150
EFHK;EFOU;IBK;IBK102;B738;204789910;170223;0510;170223;0500;8;320
EFHK;ESSA;NAX;NAX80M;B738;204789825;170223;0508;170223;0458;8;340
EFHK;EKCH;NAX;NAX3161;B738;204789878;170223;0508;170223;0458;8;360
EDDM;LSZB;SRK;SRK7MC;D328;204792944;170223;0721;170223;0710;6;240
LSZH;LPFR;ADR;ADR925;A319;204793678;170223;0737;170223;0726;3;370
LSZH;LSZB;HBP;HBPPH;PA46;204793196;170223;0730;170223;0720;2;070
EFHK;ENGM;NAX;NAX1187;B738;204790125;170223;0523;170223;0513;8;360
LEBL;LSZS;HBF;HBFVD;PC12;204792064;170223;0638;170223;0620;12;200
LSZH;EDDK;HBV;HBVRV;E50P;204793359;170223;0740;170223;0730;2;360
LEBL;LEBB;IBK;IBK5730;B738;204790138;170223;0530;170223;0515;9;270
LFPG;LIPZ;ABR;ABR7EC;AT43;204789364;170223;0416;170223;0355;16;240
EDDB;UKKK;JTS;JTS804;F900;204793752;170223;0751;170223;0745;1;390
EDDS;EDDR;DIS;DISRM;C510;204793068;170223;0723;170223;0715;0;080
LSZH;LOWG;SWR;SWR1512;F100;204793949;170223;0800;170223;0750;2;310
EDDS;EDDG;PNX;PNX502;JS32;204793931;170223;0759;170223;0750;1;160
LIML;LIPH;SIO;SIO879;CL60;204793518;170223;0754;170223;0742;4;210
EBBR;LJLJ;ADR;ADR377;CRJ9;204794304;170223;0813;170223;0800;6;370
LIML;LIRZ;ICD;ICDOL;C56X;204804221;170223;1512;170223;1500;4;290
ENGM;ENVA;HAX;HAX3136;C208;204794316;170223;0808;170223;0800;7;130
EGLC;LFSB;SRK;SRK51L;SB20;204795310;170223;0900;170223;0845;14;230
EGLC;LSZH;SWR;SWR451;E190;204794099;170223;0815;170223;0800;14;330
EFHK;EGKK;IBK;IBK366;B738;204790972;170223;0604;170223;0555;7;380
ENGM;LTAI;NAX;NAX2FJ;B738;204791069;170223;0610;170223;0600;9;390
EGLL;LLBG;BAW;BAW163;B789;204786730;170222;2053;170222;2030;13;390
LSZH;EHEH;XRO;XRO219;F900;204793384;170223;0740;170223;0730;2;400
ENGM;EETN;LOT;LOT34E;CRJ7;204794544;170223;0825;170223;0815;9;370
EDDF;EDDT;BFD;BFD23K;F2TH;204792630;170223;0712;170223;0700;3;270
LSZH;EDDM;DLH;DLH2367;E190;204794719;170223;0830;170223;0820;2;250
EDDF;LATI;ADR;ADR79T;A319;204794868;170223;0835;170223;0825;1;370
EFHK;ESSA;SAS;SAS701;CRJ9;204789592;170223;0433;170223;0423;8;280
ENGM;EKAH;SUS;SUS70G;J328;204794367;170223;0816;170223;0805;10;300
EBBR;LFRS;BEL;BEL6NT;E145;204794803;170223;0838;170223;0825;6;330
EDDS;EDMO;MOZ;MOZ423D;C25A;204794957;170223;0838;170223;0830;0;230
EFHK;EFIV;IBK;IBK150;B738;204792137;170223;0645;170223;0635;8;360
ENGM;EKCH;NAX;NAX932;B738;204792186;170223;0645;170223;0635;9;350
LIRF;EKCH;IBK;IBK1020;B738;204791759;170223;0629;170223;0620;9;400
LEMD;ENGM;IBK;IBK6PV;B738;204791737;170223;0638;170223;0620;11;370
ENGM;EGKK;IBK;IBK1RL;B738;204791775;170223;0630;170223;0620;9;380
EDDM;LSZH;SWR;SWR110H;F100;204795113;170223;0845;170223;0835;5;240
EGCC;EGSH;LOG;LOG30LD;D328;204795244;170223;0900;170223;0840;19;210
EGCC;EGPF;LOG;LOG15EC;SB20;204795210;170223;0900;170223;0840;19;220
EGCC;EGPE;LOG;LOG2CV;SB20;204795357;170223;0905;170223;0845;19;280
LFPG;EGGD;BMR;BMR82AM;E145;204795526;170223;0906;170223;0850;11;300
EDDM;LEJR;FHF;FHFKF;E145;204794973;170223;0841;170223;0830;6;350
ENGM;ENAL;NAX;NAX402;B738;204792330;170223;0654;170223;0645;8;300
EDDL;EGGD;BMR;BMR62AQ;E145;204795465;170223;0859;170223;0850;2;360
ENGM;EDDB;NAX;NAX2XM;B738;204792313;170223;0655;170223;0645;9;370
ENGM;ESSA;NAX;NAX804;B738;204792252;170223;0649;170223;0640;8;330
EDDF;ESGJ;BMR;BMR1912;E145;204795506;170223;0901;170223;0850;2;350
EDDF;EGGD;BMR;BMR1822;E145;204795500;170223;0913;170223;0900;4;360
EGCC;EGJB;AUR;AUR71B;AT45;204795803;170223;0920;170223;0900;19;170
EBBR;EGGD;BEL;BEL5RS;E145;204795433;170223;0904;170223;0850;7;280
EGCC;EDTL;DCH;DCHGS;E55P;204797027;170223;1000;170223;0950;9;310
LEMD;LSZB;MMD;MMD692;FA7X;204795648;170223;0925;170223;0900;18;380
EGCC;EICK;STK;STK21M;AT76;204795804;170223;0920;170223;0900;19;220
EGLC;EGNS;CFE;CFE3282;SB20;204796724;170223;0945;170223;0935;9;240
EDDF;LJLJ;ADR;ADR7K;CRJ9;204795955;170223;0917;170223;0905;3;370
LIMC;LSZH;SWR;SWR139U;F100;204795644;170223;0856;170223;0856;0;220
EDDL;LSZH;SWR;SWR104Q;F100;204795694;170223;0911;170223;0900;4;310
EFHK;ESSA;NAX;NAX4282;B738;204792886;170223;0713;170223;0703;8;340
EFHK;LFMN;IBK;IBK402;B738;204792731;170223;0710;170223;0700;8;360
ENGM;ENZV;NAX;NAX524;B738;204792660;170223;0712;170223;0703;8;300
ENGM;ENVA;NAX;NAX742;B738;204792634;170223;0710;170223;0701;8;310
LIRF;ESSA;IBK;IBK1NH;B738;204792492;170223;0704;170223;0655;9;370
LEBL;LEPA;IBK;IBK6789;B738;204792505;170223;0712;170223;0655;11;190
ENGM;ENBR;NAX;NAX604;B738;204792677;170223;0712;170223;0704;7;300
LSZH;LJLJ;ADR;ADR365;CRJ9;204796050;170223;0920;170223;0910;2;350
EDDM;EPLL;ADR;ADR53M;CRJ7;204796027;170223;0920;170223;0910;5;390
LIMC;LOWW;AUA;AUA518P;A320;204791818;170223;0635;170223;0620;15;320
EDDM;EDTD;OEG;OEGTH;B350;204792958;170223;0720;170223;0710;5;240
EDDS;LOWW;AUA;AUA180G;A320;204792298;170223;0656;170223;0645;3;350
LFPG;LFML;TAY;TAY128M;B752;204788471;170223;0030;170223;0010;15;370
UKBB;LOWW;AUA;AUA668;A319;204789948;170223;0511;170223;0500;8;380
EBBR;LLBG;BEL;BEL3293;A320;204786736;170222;2045;170222;2032;6;370
EFHK;EFVA;FIN;FIN329;E190;204788015;170222;2250;170222;2245;3;340
ENGM;ENTC;NAX;NAX7TE;B738;204794482;170223;0819;170223;0810;8;350
ENGM;ENML;NAX;NAX422;B738;204793129;170223;0739;170223;0727;11;300
ENGM;ENHD;NAX;NAX182;B738;204793117;170223;0728;170223;0720;7;300
EGLC;EGJJ;BCI;BCI713;AT45;204797905;170223;1035;170223;1025;9;160
EDDM;LJLJ;ADR;ADR3LM;CRJ9;204796416;170223;0935;170223;0925;5;270
EBBR;LFST;BEL;BEL9MT;E145;204796414;170223;0941;170223;0925;9;230
LIMC;ELLX;LGL;LGL6992;DH8D;204793301;170223;0745;170223;0730;15;240
EFHK;EVRA;BTI;BTI32M;DH8D;204789263;170223;0334;170223;0332;0;240
EFHK;UKBB;AUI;AUI154;E190;204789516;170223;0421;170223;0415;4;350
LEMD;LEPA;IBK;IBK6771;B738;204793508;170223;0749;170223;0735;7;320
EFHK;ENGM;SAS;SAS2701;CRJ9;204790434;170223;0540;170223;0528;10;320
ENGM;ESSA;NAX;NAX41G;B738;204793674;170223;0750;170223;0740;9;330
ENGM;ENCN;NAX;NAX270;B738;204793303;170223;0739;170223;0730;8;260
LIRF;LOWK;MOZ;MOZ223B;C525;204798293;170223;1055;170223;1040;15;360
EGLC;ELLX;LGL;LGL42L;DH8D;204793531;170223;0750;170223;0735;14;230
EDDM;EGGD;BMR;BMR42MB;E145;204797163;170223;1007;170223;0955;7;360
EDDM;LKTB;BMR;BMR733V;E145;204797055;170223;1017;170223;1006;6;290
LFPG;LIME;BCS;BCS7332;B734;204788775;170223;0205;170223;0145;15;330
EGLC;EDDM;ADN;ADN84K;LJ45;204798455;170223;1100;170223;1050;9;390
EGGW;LIMC;MNB;MNB790;A306;204789042;170223;0305;170223;0250;10;330
EDDB;EDXW;DIC;DICEE;C525;204796941;170223;0951;170223;0945;1;290
EDDM;EDDT;ATL;ATL8F;E545;204797302;170223;1011;170223;1000;6;300
EGLC;ELLX;LGL;LGL46LC;DH8D;204794871;170223;0840;170223;0825;14;230
EDDM;ELLX;LGL;LGL92M;B737;204794147;170223;0811;170223;0800;6;240
LIPZ;EDLP;PGG;PGG202A;BE40;204791929;170223;0638;170223;0630;1;380
EIDW;LFPG;AFR;AFR1017;RJ85;204793493;170223;0753;170223;0735;7;310
LEMD;ESSA;IBK;IBK6090;B738;204794098;170223;0820;170223;0800;13;400
